codigo,estacion,categoria,departamento,provincia,latitud,longitud,icono,estado,codigo_antiguo
210102,PUENTE  AZANGARO,HLG,PUNO,AZANGARO,-14.91975,-70.18936,H,REAL,
270202,PUENTE AZANGARO,EHMA,PUNO,AZANGARO,-14.92139,-70.18861,H,AUTOMATICA,
4721AAE4,AYMAÑA,EMA,PUNO,CARABAYA,-13.87279,-70.66759,M,AUTOMATICA,
114058,CRUCERO,CO,PUNO,CARABAYA,-14.36419,-70.02592,M,REAL,
114137,CRUCERO,EMA,PUNO,CARABAYA,-14.36416,-70.02583,M,AUTOMATICA,
114039,MACUSANI,CO,PUNO,CARABAYA,-14.06674,-70.42205,M,REAL,
114138,MACUSANI,EMA,PUNO,CARABAYA,-14.06675,-70.42206,M,AUTOMATICA,
113119,SAN GABAN,CO,PUNO,CARABAYA,-13.4609,-70.41,M,REAL,
4721B992,UPINA,EAMA,PUNO,CARABAYA,-13.88492,-70.08281,M,AUTOMATICA,
116075,CALLACAME,PLU,PUNO,CHUCUITO,-16.57225,-69.31697,M,DIFERIDO,116075
116061,JULI,CO,PUNO,CHUCUITO,-16.20378,-69.45992,M,REAL,
116029,PIZACOMA,CO,PUNO,CHUCUITO,-16.9043,-69.3695,M,REAL,
210502,PUENTE YOROHOCO CALLACAME,HLG,PUNO,CHUCUITO,-16.57065,-69.32278,H,REAL,
117041,CAPAZO,CO,PUNO,EL COLLAO,-17.1827,-69.7391,M,DIFERIDO,158326
117060,CHUAPALCA ALTERNATIVA ALTA,HLM,PUNO,EL COLLAO,-17.28727,-69.6435,H,DIFERIDO,117060
116027,ILAVE,CO,PUNO,EL COLLAO,-16.05994,-69.64039,M,REAL,
116026,MAZO CRUZ,CO,PUNO,EL COLLAO,-16.73888,-69.71544,M,REAL,
210301,PUENTE ILAVE,HLG,PUNO,EL COLLAO,-16.0882,-69.6317,H,REAL,
270503,ZAPATILLA,HLM,PUNO,EL COLLAO,-16.1386,-69.5787,H,REAL,
115053,COJATA,CO,PUNO,HUANCANE,-15.0118,-69.3612,M,DIFERIDO,000827
115037,HUANCANE,CO,PUNO,HUANCANE,-15.20687,-69.7583,M,REAL,
210003,HUANCASAYA,EHMA,PUNO,HUANCANE,-15.14308,-69.21467,H,AUTOMATICA,
210201,PUENTE CARRETERA HUANCANE,HLG,PUNO,HUANCANE,-15.21588,-69.79262,H,REAL,
210101,PUENTE CARRETERA RAMIS,HLG,PUNO,HUANCANE,-15.2553,-69.8738,H,REAL,
47251282,PUENTE CARRETERA RAMIS,EHMA,PUNO,HUANCANE,-15.25544,-69.87381,H,AUTOMATICA,
270200,RAMIS,PLU,PUNO,HUANCANE,-15.2558,-69.8739,M,DIFERIDO,157733
115047,TARACO,CO,PUNO,HUANCANE,-15.31167,-69.97247,M,DIFERIDO,000816
115044,CRUCERO ALTO,CO,PUNO,LAMPA,-15.7643,-70.9113,M,REAL,
47E3903C,CRUCERO ALTO,EMA,PUNO,LAMPA,-15.76448,-70.911,M,AUTOMATICA,
100081,LAMPA,CO,PUNO,LAMPA,-15.36109,-70.37415,M,REAL,
472E37C6,PALCA,EMA,PUNO,LAMPA,-15.2359,-70.59313,M,AUTOMATICA,
115027,PAMPAHUTA,CO,PUNO,LAMPA,-15.4837,-70.676,M,REAL,
472DE6A0,PAMPAHUTA,EMA,PUNO,LAMPA,-15.48369,-70.67599,M,AUTOMATICA,
115046,PUCARA,CO,PUNO,LAMPA,-15.04567,-70.36663,M,REAL,
270300,RIO VERDE,HLG,PUNO,LAMPA,-15.68427,-70.60002,H,REAL,
115140,SANTA LUCIA,CO,PUNO,LAMPA,-15.6941,-70.5993,M,DIFERIDO,000865
114134,ANANSAYA -PUNA,EMA,PUNO,MELGAR,-14.33386,-70.52334,M,AUTOMATICA,
114038,AYAVIRI,CO,PUNO,MELGAR,-14.8688,-70.5916,M,REAL,
114035,CHUQUIBAMBILLA,CP,PUNO,MELGAR,-14.7879,-70.7285,M,DIFERIDO,000764
114034,LLALLY,CO,PUNO,MELGAR,-14.95286,-70.88052,M,REAL,
210103,PUENTE AYAVIRI,HLM,PUNO,MELGAR,-14.89249,-70.58544,H,DIFERIDO,210103
114047,SANTA ROSA,CO,PUNO,MELGAR,-14.6178,-70.79278,M,DIFERIDO,000823
115038,HUARAYA MOHO,CO,PUNO,MOHO,-15.3881,-69.4842,M,REAL,
100021,CAPACHICA,CO,PUNO,PUNO,-15.61344,-69.84222,M,REAL,
47256412,ENAFER,EHA,PUNO,PUNO,-15.83647,-70.016,H,AUTOMATICA,
472E4156,ILLPA,EMA,PUNO,PUNO,-15.68726,-70.07988,M,AUTOMATICA,
116033,LARAQUERI,CO,PUNO,PUNO,-16.13599,-70.04587,M,REAL,
472CB426,LARAQUERI,EMA,PUNO,PUNO,-16.13592,-70.04589,M,AUTOMATICA,
115051,MAÑAZO,CO,PUNO,PUNO,-15.79944,-70.33949,M,REAL,
100110,PUNO,CP,PUNO,PUNO,-15.82625,-70.01208,M,REAL,
472DD33A,PUNO,EMA,PUNO,PUNO,-15.82625,-70.01208,M,AUTOMATICA,
115052,RINCON DE LA CRUZ,CO,PUNO,PUNO,-15.99017,-69.80961,M,REAL,
114050,ANANEA,CO,PUNO,SAN ANTONIO DE PUTINA,-14.6763,-69.5339,M,REAL,
114093,PUTINA,CO,PUNO,SAN ANTONIO DE PUTINA,-14.921,-69.8757,M,REAL,
115033,CABANILLAS,CO,PUNO,SAN ROMAN,-15.63911,-70.34661,M,REAL,
115156,CABANILLAS,EMA,PUNO,SAN ROMAN,-15.63909,-70.34661,M,AUTOMATICA,
115138,JULIACA,CO,PUNO,SAN ROMAN,-15.4441,-70.2078,M,DIFERIDO,007454
472CF72C,JULIACA,EMA,PUNO,SAN ROMAN,-15.47106,-70.17122,M,AUTOMATICA,
210405,LAMPA,HLM,PUNO,SAN ROMAN,-15.4437,-70.2092,H,DIFERIDO,210405
210406,PUENTE ISLA CABANILLAS,HLM,PUNO,SAN ROMAN,-15.4718,-70.224,H,DIFERIDO,210406
210407,PUENTE UNOCOLLA COATA,HLG,PUNO,SAN ROMAN,-15.45085,-70.19133,H,REAL,
114096,CUYO CUYO,CO,PUNO,SANDIA,-14.4888,-69.55,M,DIFERIDO,157418
114049,LIMBANI,CO,PUNO,SANDIA,-14.1397,-69.687,M,DIFERIDO,000825
260501,LIMBANI,HLG,PUNO,SANDIA,-14.1481,-69.6902,H,DIFERIDO,260501
114043,TAMBOPATA,CO,PUNO,SANDIA,-14.22529,-69.16178,M,DIFERIDO,000790
116009,ISLA SUANA,CO,PUNO,YUNGUYO,-16.3299,-68.85034,M,DIFERIDO,000822
107012,BELLAVISTA,CO,SAN MARTIN,BELLAVISTA,-7.05517,-76.55836,M,REAL,
107142,BELLAVISTA,PE,SAN MARTIN,BELLAVISTA,-7.05517,-76.55836,M,AUTOMATICA,
221804,BIAVO,HLG,SAN MARTIN,BELLAVISTA,-7.25497,-76.47778,H,DIFERIDO,221804
107095,CUZCO-BIAVO,PLU,SAN MARTIN,BELLAVISTA,-7.25442,-76.4771,M,DIFERIDO,153345
107069,JOSE OLAYA,CO,SAN MARTIN,BELLAVISTA,-7.40711,-76.41389,M,DIFERIDO,153225
107013,LA UNION,CO,SAN MARTIN,BELLAVISTA,-7.16319,-76.49275,M,DIFERIDO,000384
107089,NUEVO LIMA,CO,SAN MARTIN,BELLAVISTA,-7.09628,-76.47233,M,DIFERIDO,153312
106091,SAN PABLO,CO,SAN MARTIN,BELLAVISTA,-6.80956,-76.57625,M,REAL,
106092,ALAO,CO,SAN MARTIN,EL DORADO,-6.517,-76.73806,M,REAL,
106032,SAPOSOA,CO,SAN MARTIN,HUALLAGA,-6.94313,-76.76823,M,REAL,
106094,CUÑUMBUQUE,PLU,SAN MARTIN,LAMAS,-6.50825,-76.48075,M,DIFERIDO,153311
106016,LAMAS,CO,SAN MARTIN,LAMAS,-6.41874,-76.52794,M,REAL,
110127,PACAYZAPA,CO,SAN MARTIN,LAMAS,-6.2818,-76.76171,M,DIFERIDO,110127
100104,PONGO DE CAYNARACHI,CO,SAN MARTIN,LAMAS,-6.33047,-76.28175,M,REAL,
106115,SHANAO,PLU,SAN MARTIN,LAMAS,-6.41312,-76.60028,M,DIFERIDO,153328
221802,SHANAO,HLG,SAN MARTIN,LAMAS,-6.41291,-76.60001,H,DIFERIDO,221802
210006,SHANAO,EHA,SAN MARTIN,LAMAS,-6.41291,-76.60001,H,AUTOMATICA,
106043,TABALOSOS,CO,SAN MARTIN,LAMAS,-6.39533,-76.62533,M,REAL,
100019,CAMPANILLA,CO,SAN MARTIN,MARISCAL CACERES,-7.48434,-76.65311,M,DIFERIDO,003304
107101,HUAYABAMBA,PLU,SAN MARTIN,MARISCAL CACERES,-7.26356,-76.73494,M,DIFERIDO,153350
230504,HUAYABAMBA,HLG,SAN MARTIN,MARISCAL CACERES,-7.26871,-76.73701,H,REAL,
107010,PACHIZA,CO,SAN MARTIN,MARISCAL CACERES,-7.29322,-76.77092,M,REAL,
106088,JEPELACIO,CO,SAN MARTIN,MOYOBAMBA,-6.11275,-76.90761,M,REAL,
106144,JEPELACIO,PE,SAN MARTIN,MOYOBAMBA,-6.11275,-76.90761,M,AUTOMATICA,
106014,MOYOBAMBA,CO,SAN MARTIN,MOYOBAMBA,-6.04481,-76.96822,M,REAL,
106083,SORITOR,CO,SAN MARTIN,MOYOBAMBA,-6.142,-77.09179,M,REAL,
106095,PICOTA,PLU,SAN MARTIN,PICOTA,-6.91989,-76.33022,M,DIFERIDO,153313
230715,PICOTA,HLG,SAN MARTIN,PICOTA,-6.91949,-76.3272,H,REAL,
106098,PILLUANA,CO,SAN MARTIN,PICOTA,-6.77631,-76.29056,M,REAL,
107091,SHAMBOYACU,PLU,SAN MARTIN,PICOTA,-7.0223,-76.12911,M,REAL,
221813,SHAMBOYACU,HLG,SAN MARTIN,PICOTA,-7.02302,-76.12952,H,REAL,
106119,TINGO DE PONAZA,CO,SAN MARTIN,PICOTA,-6.93722,-76.25267,M,REAL,
106145,TINGO DE PONAZA,PE,SAN MARTIN,PICOTA,-6.93722,-76.25267,M,AUTOMATICA,
105103,NARANJILLO,CO,SAN MARTIN,RIOJA,-5.80964,-77.39264,M,DIFERIDO,000219
4724851A,NARANJILLO,EAMA,SAN MARTIN,RIOJA,-5.80962,-77.39321,M,AUTOMATICA,
106013,RIOJA,CO,SAN MARTIN,RIOJA,-6.04728,-77.17197,M,REAL,
106101,CHAZUTA,CO,SAN MARTIN,SAN MARTIN,-6.57119,-76.1315,M,REAL,
221801,CUMBAZA,HLG,SAN MARTIN,SAN MARTIN,-6.47251,-76.38199,H,DIFERIDO,221801
106040,EL PORVENIR,MAP,SAN MARTIN,SAN MARTIN,-6.58903,-76.31825,M,REAL,
4723013A,EL PORVENIR,EAMA,SAN MARTIN,SAN MARTIN,-6.58906,-76.31824,M,AUTOMATICA,
106112,PELEJO,CO,SAN MARTIN,SAN MARTIN,-6.21531,-75.8025,M,DIFERIDO,153322
106110,PUCALLPA - HUIMBAYOC,PLU,SAN MARTIN,SAN MARTIN,-6.45278,-75.84556,M,DIFERIDO,153320
106096,SAN ANTONIO,CO,SAN MARTIN,SAN MARTIN,-6.41274,-76.4072,M,DIFERIDO,153314
100138,TARAPOTO,CO,SAN MARTIN,SAN MARTIN,-6.47597,-76.37039,M,REAL,
230700,PUENTE TOCACHE,HLG,SAN MARTIN,TOCACHE,-8.18475,-76.50789,H,REAL,
100137,TANANTA,CP,SAN MARTIN,TOCACHE,-8.11524,-76.58049,M,REAL,
47E2E456,TOCACHE,EHMA,SAN MARTIN,TOCACHE,-8.18475,-76.50789,H,AUTOMATICA,
117054,ARICOTA,CO,TACNA,CANDARAVE,-17.32913,-70.23731,M,DIFERIDO,117054
117030,CAIRANI,CO,TACNA,CANDARAVE,-17.28121,-70.36269,M,DIFERIDO,158313
117019,CANDARAVE,CO,TACNA,CANDARAVE,-17.26776,-70.25537,M,REAL,
47E2C2BA,CANDARAVE,EMA,TACNA,CANDARAVE,-17.268,-70.25409,M,AUTOMATICA,
47E1654C,CORACHAY II,EHA,TACNA,CANDARAVE,-17.11435,-70.28838,H,AUTOMATICA,
47E12646,LAGUNA ARICOTA,EHA,TACNA,CANDARAVE,-17.37093,-70.30847,H,AUTOMATICA,
117016,ILABAYA,CO,TACNA,JORGE BASADRE,-17.41783,-70.51281,M,REAL,
117012,ITE,CO,TACNA,JORGE BASADRE,-17.86008,-70.95169,M,REAL,
205010,LOCUMBA,HLM,TACNA,JORGE BASADRE,-17.6179,-70.761,H,REAL,
47E186BE,PUENTE VIEJO,EHA,TACNA,JORGE BASADRE,-17.61756,-70.76097,H,AUTOMATICA,
214800,TICAPAMPA,EHA,TACNA,JORGE BASADRE,-17.47659,-70.54263,H,AUTOMATICA,
100016,BOCATOMA,CO,TACNA,TACNA,-17.5802,-69.62672,M,DIFERIDO,008331
47E2B42A,BOCATOMA EL AYRO,EMA,TACNA,TACNA,-17.58019,-69.62673,M,AUTOMATICA,
117003,CALANA,CP,TACNA,TACNA,-17.97458,-70.1932,M,REAL,
117015,CALIENTES,CO,TACNA,TACNA,-17.884,-70.1425,M,REAL,
215000,CANAL UCHUSUMA,HLG,TACNA,TACNA,-17.5807,-69.6264,H,DIFERIDO,205206
47E143A0,CAPLINA,EHA,TACNA,TACNA,-17.6921,-69.92511,H,AUTOMATICA,
47E13530,CERRO BLANCO,EHA,TACNA,TACNA,-17.96873,-70.15231,H,AUTOMATICA,
47E195C8,CHALLATA,EHA,TACNA,TACNA,-17.81542,-70.09896,H,AUTOMATICA,
214901,CORUCA,HLG,TACNA,TACNA,-17.63312,-70.45456,H,REAL,
118004,JORGE BASADRE,MAP,TACNA,TACNA,-18.02689,-70.25153,M,REAL,
4722F344,LA TRANCA,EHA,TACNA,TACNA,-17.74313,-70.47178,H,AUTOMATICA,
118002,LA YARADA,CP,TACNA,TACNA,-18.2107,-70.5259,M,REAL,
117037,PALCA,CO,TACNA,TACNA,-17.77795,-69.95864,M,REAL,
117043,PAUCARANI,CO,TACNA,TACNA,-17.53291,-69.78039,M,DIFERIDO,158328
47E113DC,REPRESA PAUCARANI,EHA,TACNA,TACNA,-17.53436,-69.76499,H,AUTOMATICA,
117018,SAMA GRANDE,CO,TACNA,TACNA,-17.78758,-70.48962,M,REAL,
117059,ANCOAQUE,EHA,TACNA,TARATA,-17.19972,-69.93917,H,AUTOMATICA,
270900,CHUAPALCA,HLM,TACNA,TARATA,-17.2981,-69.6468,H,DIFERIDO,211706
117013,CHUAPALCA,CO,TACNA,TARATA,-17.3088,-69.6618,M,DIFERIDO,000860
47E292C6,CHUAPALCA,EMA,TACNA,TARATA,-17.30882,-69.66179,M,AUTOMATICA,
117049,LA FRONTERA,CO,TACNA,TARATA,-17.3824,-69.4864,M,DIFERIDO,158332
47E150D6,PUENTE TALAPALCA,EHA,TACNA,TARATA,-17.47487,-70.17265,H,AUTOMATICA,
47E1B324,REPRESA JARUMAS,EHA,TACNA,TARATA,-17.3692,-69.94863,H,AUTOMATICA,
47E1763A,SALIDA TUNEL KOVIRE,EHA,TACNA,TARATA,-17.23804,-70.00854,H,AUTOMATICA,
117033,SUSAPAYA,CO,TACNA,TARATA,-17.34771,-70.13472,M,REAL,
117039,TALABAYA,CO,TACNA,TARATA,-17.5526,-69.9868,M,DIFERIDO,158323
117020,TARATA,CO,TACNA,TARATA,-17.47935,-70.03663,M,REAL,
47E2D1CC,TARATA,EMA,TACNA,TARATA,-17.47937,-70.03665,M,AUTOMATICA,
117014,VILACOTA,CO,TACNA,TARATA,-17.07906,-70.04302,M,DIFERIDO,000861
211705,VILACOTA,HLM,TACNA,TARATA,-17.0786,-70.0424,H,DIFERIDO,211707
47E2A75C,VILACOTA,EMA,TACNA,TARATA,-17.07909,-70.04302,M,AUTOMATICA,
103042,CAÑAVERAL,CO,TUMBES,CONTRALMIRANTE VILLAR,-3.9391,-80.65058,M,REAL,
472F13D0,CAÑAVERAL,EMA,TUMBES,CONTRALMIRANTE VILLAR,-3.93905,-80.65055,M,AUTOMATICA,
103043,CABO INGA,CO,TUMBES,TUMBES,-3.97594,-80.40182,M,DIFERIDO,000139
47E01126,CABO INGA H,EHA,TUMBES,TUMBES,-3.97873,-80.39938,H,AUTOMATICA,
472F00A6,CABO INGA M,EMA,TUMBES,TUMBES,-3.97594,-80.40182,M,AUTOMATICA,
472EF2D8,CAMPAMENTO SEDE,EMA,TUMBES,TUMBES,-3.55115,-80.42962,M,AUTOMATICA,
200202,EL TIGRE,HLG,TUMBES,TUMBES,-3.76848,-80.45685,H,REAL,
4724A3F6,EL TIGRE,EHMA,TUMBES,TUMBES,-3.7687,-80.45689,H,AUTOMATICA,
472F43AC,HUASIMO,EMA,TUMBES,TUMBES,-3.99815,-80.50392,M,AUTOMATICA,
100072,LA CRUZ,CP,TUMBES,TUMBES,-3.62829,-80.56927,M,REAL,
47E024BC,PUENTE TUMBES,EHA,TUMBES,TUMBES,-3.5709,-80.4609,H,AUTOMATICA,
103038,PUERTO PIZARRO,CO,TUMBES,TUMBES,-3.5038,-80.39504,M,REAL,
103068,PUERTO PIZARRO,EMA,TUMBES,TUMBES,-3.50396,-80.39538,M,AUTOMATICA,
103036,RICA PLAYA,CO,TUMBES,TUMBES,-3.8119,-80.50546,M,REAL,
472F264A,RICA PLAYA,EMA,TUMBES,TUMBES,-3.81333,-80.4575,M,AUTOMATICA,
103041,EL SALTO,CO,TUMBES,ZARUMILLA,-3.45171,-80.2802,M,DIFERIDO,000135
103008,MATAPALO,PLU,TUMBES,ZARUMILLA,-3.68277,-80.19857,M,DIFERIDO,150112
472F353C,MATAPALO,EMA,TUMBES,ZARUMILLA,-3.68276,-80.19851,M,AUTOMATICA,
103040,PAPAYAL,CO,TUMBES,ZARUMILLA,-3.56732,-80.23324,M,REAL,
47E86310,CALLERIA,EMA,UCAYALI,CORONEL PORTILLO,-7.89825,-74.49886,M,AUTOMATICA,
108021,PUCALLPA,CP,UCAYALI,CORONEL PORTILLO,-8.41323,-74.57185,M,DIFERIDO,000449
108028,AGUAYTIA,CO,UCAYALI,PADRE ABAD,-9.04225,-75.50624,M,REAL,
108027,EL MARONAL,CP,UCAYALI,PADRE ABAD,-8.44999,-75.09681,M,DIFERIDO,000459
231201,PUENTE AGUAYTIA,HLG,UCAYALI,PADRE ABAD,-9.03738,-75.50449,H,REAL,
100121,SAN ALEJANDRO,CO,UCAYALI,PADRE ABAD,-8.83444,-75.21639,M,REAL,
250103,SAN ALEJANDRO,HLM,UCAYALI,PADRE ABAD,-8.83091,-75.21281,H,REAL,
47E87066,PUERTO ESPERANZA,EMA,UCAYALI,PURUS,-9.77083,-70.70666,M,AUTOMATICA,
116060,DESAGUADERO,CO,PUNO,CHUCUITO,-16.56327,-69.03682,M,DIFERIDO,000883
270001,DESAGUADERO,EHA,PUNO,CHUCUITO,-16.56364,-69.03667,H,AUTOMATICA,
101004,GUEPPI,EMA,LORETO,PUTUMAYO,0.1172,-75.2503,M,AUTOMATICA,
100065,ISLA SOTO,CO,PUNO,MOHO,-15.56221,-69.48898,M,DIFERIDO,000817
115049,ISLA TAQUILE,CO,PUNO,PUNO,-15.77019,-69.69107,M,REAL,
100088,LOS UROS,CO,PUNO,PUNO,-15.82039,-69.97413,M,REAL,
270500,MUELLE LAGO,HLM,PUNO,PUNO,-15.83361,-70.01694,H,DIFERIDO,210902
270700,PUENTE INTERNACIONAL DESAGUADERO,HLG,PUNO,CHUCUITO,-16.5638,-69.0363,H,REAL,
