codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,rmse,spearman,n,pod_0p1,far_0p1,csi_0p1,eventos_0p1,pod_1,far_1,csi_1,eventos_1,pod_5,far_5,csi_5,eventos_5,pod_25,far_25,csi_25,eventos_25
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.406,1.388,S/D,226,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.142,0.606,S/D,172,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.125,0.384,S/D,197,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.088,0.559,S/D,224,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,mpas15,pp,20260824,20260922,00Z,D1,6h,0.374,0.865,S/D,114,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.17,1.228,0.285,211,0.542,0.477,0.363,83,0.357,0.808,0.143,14,1.0,0.667,0.333,2,S/D,S/D,S/D,0
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.764,1.882,0.227,159,0.667,0.538,0.375,63,0.667,0.826,0.16,12,0.0,1.0,0.0,2,S/D,S/D,S/D,0
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.077,0.906,-0.009,186,0.268,0.568,0.198,71,0.0,1.0,0.0,12,0.0,S/D,0.0,1,S/D,S/D,S/D,0
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.056,1.654,0.206,210,0.171,0.364,0.156,82,0.143,0.714,0.105,14,0.0,1.0,0.0,2,S/D,S/D,S/D,0
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,mpas15,pp,20260824,20260922,00Z,D1,6h,0.736,2.576,0.158,107,0.452,0.367,0.358,42,0.286,0.923,0.065,7,0.0,1.0,0.0,1,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472501F4,BALSAS,CAJAMARCA,CELENDIN,mpas15,pp,20260824,20260922,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726631C,CELENDIN,CAJAMARCA,CELENDIN,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.291,0.994,0.349,213,0.938,0.805,0.192,16,0.5,0.895,0.095,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726631C,CELENDIN,CAJAMARCA,CELENDIN,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.429,0.851,0.287,162,1.0,0.889,0.111,12,0.25,0.955,0.04,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726631C,CELENDIN,CAJAMARCA,CELENDIN,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.023,0.294,0.184,185,0.273,0.833,0.115,11,0.0,1.0,0.0,3,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726631C,CELENDIN,CAJAMARCA,CELENDIN,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.027,0.551,0.35,212,0.438,0.462,0.318,16,0.0,1.0,0.0,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726631C,CELENDIN,CAJAMARCA,CELENDIN,mpas15,pp,20260824,20260922,00Z,D1,6h,0.723,1.531,0.164,108,0.625,0.875,0.116,8,1.0,0.938,0.062,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726C3E4,CHOTA,CAJAMARCA,CHOTA,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.812,2.075,0.204,185,0.857,0.912,0.086,14,0.667,0.917,0.08,6,0.0,1.0,0.0,2,S/D,S/D,S/D,0
4726C3E4,CHOTA,CAJAMARCA,CHOTA,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.413,1.099,0.306,146,1.0,0.894,0.106,12,0.8,0.84,0.154,5,0.0,1.0,0.0,1,S/D,S/D,S/D,0
4726C3E4,CHOTA,CAJAMARCA,CHOTA,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.038,0.922,0.292,161,0.692,0.78,0.2,13,0.2,0.857,0.091,5,0.0,S/D,0.0,2,S/D,S/D,S/D,0
4726C3E4,CHOTA,CAJAMARCA,CHOTA,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.115,0.965,0.104,184,0.143,0.882,0.069,14,0.167,0.75,0.111,6,0.0,S/D,0.0,2,S/D,S/D,S/D,0
4726C3E4,CHOTA,CAJAMARCA,CHOTA,mpas15,pp,20260824,20260922,00Z,D1,6h,1.056,2.415,0.088,94,0.571,0.911,0.083,7,0.667,0.951,0.048,3,0.0,1.0,0.0,1,S/D,S/D,S/D,0
47E94706,HUAMBOS,CAJAMARCA,CHOTA,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.508,1.227,0.168,226,0.909,0.847,0.15,22,0.5,0.897,0.093,8,0.5,0.75,0.2,2,S/D,S/D,S/D,0
47E94706,HUAMBOS,CAJAMARCA,CHOTA,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.017,0.794,0.069,173,0.294,0.894,0.085,17,0.143,0.5,0.125,7,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47E94706,HUAMBOS,CAJAMARCA,CHOTA,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.025,0.735,-0.032,200,0.136,0.914,0.056,22,0.125,0.667,0.1,8,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47E94706,HUAMBOS,CAJAMARCA,CHOTA,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.048,0.726,0.263,227,0.182,0.636,0.138,22,0.0,1.0,0.0,8,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47E94706,HUAMBOS,CAJAMARCA,CHOTA,mpas15,pp,20260824,20260922,00Z,D1,6h,0.7,1.677,-0.005,115,0.273,0.921,0.065,11,0.5,0.933,0.062,4,1.0,0.75,0.25,1,S/D,S/D,S/D,0
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.095,0.41,-0.15,227,0.0,1.0,0.0,12,0.0,1.0,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.003,0.351,-0.102,174,0.0,1.0,0.0,12,0.0,1.0,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.015,0.286,-0.127,199,0.0,1.0,0.0,9,0.0,S/D,0.0,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.029,0.263,0.072,226,0.083,0.933,0.038,12,0.0,S/D,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,mpas15,pp,20260824,20260922,00Z,D1,6h,0.033,0.381,0.028,115,0.0,1.0,0.0,6,0.0,1.0,0.0,3,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.819,1.995,0.027,224,0.75,0.981,0.019,4,1.0,0.962,0.038,2,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.448,1.026,0.134,172,1.0,0.968,0.032,4,1.0,0.923,0.077,2,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.083,0.73,0.124,195,0.667,0.959,0.04,3,0.5,0.9,0.091,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.033,0.748,0.115,222,0.25,0.95,0.043,4,0.5,0.833,0.143,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,mpas15,pp,20260824,20260922,00Z,D1,6h,0.838,2.353,0.145,113,0.5,0.972,0.027,2,1.0,0.967,0.033,1,0.0,1.0,0.0,1,S/D,S/D,S/D,0
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.424,1.376,-0.093,224,0.286,0.953,0.042,14,1.0,0.92,0.08,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.211,0.534,-0.021,170,0.308,0.94,0.053,13,1.0,0.8,0.2,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.018,0.222,-0.092,197,0.0,1.0,0.0,12,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.442,2.055,-0.022,225,0.214,0.914,0.065,14,0.5,0.947,0.05,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,mpas15,pp,20260824,20260922,00Z,D1,6h,0.839,2.397,-0.038,114,0.143,0.967,0.028,7,0.0,1.0,0.0,1,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.099,0.335,S/D,222,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.062,0.214,S/D,169,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.026,0.106,S/D,195,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.012,0.075,S/D,223,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,mpas15,pp,20260824,20260922,00Z,D1,6h,0.376,1.067,S/D,113,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.251,0.64,0.078,214,1.0,0.976,0.024,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.95,1.923,0.146,160,1.0,0.978,0.022,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.321,0.784,-0.087,189,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.026,0.184,0.139,214,0.5,0.889,0.1,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,mpas15,pp,20260824,20260922,00Z,D1,6h,1.373,3.456,-0.019,109,0.0,1.0,0.0,1,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.058,0.326,0.048,217,0.25,0.966,0.031,4,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.154,0.434,0.093,164,0.667,0.958,0.041,3,0.0,1.0,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.018,0.228,-0.07,189,0.0,1.0,0.0,4,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.004,0.168,0.231,216,0.0,1.0,0.0,4,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,mpas15,pp,20260824,20260922,00Z,D1,6h,0.019,0.242,-0.128,110,0.0,1.0,0.0,2,0.0,1.0,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472B3006,CUMBA,CAJAMARCA,CUTERVO,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.446,1.67,0.291,224,0.875,0.785,0.209,32,0.25,0.93,0.058,12,0.0,1.0,0.0,2,S/D,S/D,S/D,0
472B3006,CUMBA,CAJAMARCA,CUTERVO,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.42,1.267,0.368,171,0.96,0.747,0.25,25,0.6,0.86,0.128,10,0.0,1.0,0.0,2,S/D,S/D,S/D,0
472B3006,CUMBA,CAJAMARCA,CUTERVO,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.374,1.154,0.265,195,0.815,0.79,0.2,27,0.333,0.919,0.07,9,0.0,S/D,0.0,1,S/D,S/D,S/D,0
472B3006,CUMBA,CAJAMARCA,CUTERVO,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.047,1.361,0.124,222,0.094,0.88,0.056,32,0.0,1.0,0.0,12,0.0,1.0,0.0,2,S/D,S/D,S/D,0
472B3006,CUMBA,CAJAMARCA,CUTERVO,mpas15,pp,20260824,20260922,00Z,D1,6h,1.413,3.16,0.186,113,0.75,0.812,0.176,16,0.667,0.922,0.075,6,0.0,1.0,0.0,1,S/D,S/D,S/D,0
4726A602,CUTERVO,CAJAMARCA,CUTERVO,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.731,1.79,0.162,204,0.952,0.861,0.138,21,0.167,0.978,0.02,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726A602,CUTERVO,CAJAMARCA,CUTERVO,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.445,0.969,0.116,155,0.75,0.896,0.101,16,0.25,0.957,0.038,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726A602,CUTERVO,CAJAMARCA,CUTERVO,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.045,0.556,0.127,181,0.238,0.839,0.106,21,0.167,0.0,0.167,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726A602,CUTERVO,CAJAMARCA,CUTERVO,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.149,0.982,0.215,204,0.318,0.72,0.175,22,0.5,0.727,0.214,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726A602,CUTERVO,CAJAMARCA,CUTERVO,mpas15,pp,20260824,20260922,00Z,D1,6h,0.792,1.947,0.267,104,1.0,0.78,0.22,11,0.667,0.938,0.061,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726D092,BAMBAMARCA H,CAJAMARCA,HUALGAYOC,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.485,1.551,0.349,143,0.9,0.839,0.158,10,0.5,0.812,0.158,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726D092,BAMBAMARCA H,CAJAMARCA,HUALGAYOC,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.489,0.913,0.332,109,1.0,0.892,0.108,8,0.4,0.9,0.087,5,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726D092,BAMBAMARCA H,CAJAMARCA,HUALGAYOC,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.058,0.39,0.188,124,0.1,0.909,0.05,10,0.0,1.0,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726D092,BAMBAMARCA H,CAJAMARCA,HUALGAYOC,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.013,0.481,0.224,142,0.333,0.7,0.188,9,0.0,1.0,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726D092,BAMBAMARCA H,CAJAMARCA,HUALGAYOC,mpas15,pp,20260824,20260922,00Z,D1,6h,0.681,1.354,0.176,73,0.8,0.857,0.138,5,0.667,0.92,0.077,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472680EE,BAMBAMARCA M,CAJAMARCA,HUALGAYOC,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.611,1.733,0.329,220,0.875,0.841,0.156,16,0.833,0.833,0.161,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472680EE,BAMBAMARCA M,CAJAMARCA,HUALGAYOC,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.64,1.145,0.328,168,0.923,0.896,0.103,13,0.667,0.895,0.1,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472680EE,BAMBAMARCA M,CAJAMARCA,HUALGAYOC,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.055,0.446,0.116,193,0.357,0.875,0.102,14,0.0,1.0,0.0,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472680EE,BAMBAMARCA M,CAJAMARCA,HUALGAYOC,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.192,1.444,0.281,220,0.5,0.636,0.267,16,0.5,0.7,0.231,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472680EE,BAMBAMARCA M,CAJAMARCA,HUALGAYOC,mpas15,pp,20260824,20260922,00Z,D1,6h,0.98,2.141,0.122,112,0.625,0.884,0.109,8,1.0,0.917,0.083,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4727F484,CHUGUR,CAJAMARCA,HUALGAYOC,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,1.335,2.641,S/D,223,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4727F484,CHUGUR,CAJAMARCA,HUALGAYOC,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.902,2.06,S/D,171,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4727F484,CHUGUR,CAJAMARCA,HUALGAYOC,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.196,0.476,S/D,196,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4727F484,CHUGUR,CAJAMARCA,HUALGAYOC,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.482,2.191,S/D,222,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0
4727F484,CHUGUR,CAJAMARCA,HUALGAYOC,mpas15,pp,20260824,20260922,00Z,D1,6h,1.004,2.512,S/D,113,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472A571A,HUALLAPE,CAJAMARCA,JAEN,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.559,2.231,0.348,226,0.921,0.765,0.23,38,0.429,0.85,0.125,14,0.0,1.0,0.0,4,S/D,S/D,S/D,0
472A571A,HUALLAPE,CAJAMARCA,JAEN,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.056,0.984,0.307,172,0.633,0.698,0.257,30,0.1,0.833,0.067,10,0.0,S/D,0.0,3,S/D,S/D,S/D,0
472A571A,HUALLAPE,CAJAMARCA,JAEN,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.114,1.101,0.119,197,0.485,0.807,0.16,33,0.308,0.81,0.133,13,0.0,S/D,0.0,3,S/D,S/D,S/D,0
472A571A,HUALLAPE,CAJAMARCA,JAEN,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.217,1.112,0.321,224,0.184,0.462,0.159,38,0.0,S/D,0.0,14,0.0,S/D,0.0,4,S/D,S/D,S/D,0
472A571A,HUALLAPE,CAJAMARCA,JAEN,mpas15,pp,20260824,20260922,00Z,D1,6h,0.442,2.395,0.152,114,0.526,0.722,0.222,19,0.571,0.826,0.154,7,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47269398,JAEN,CAJAMARCA,JAEN,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.399,1.057,0.324,205,0.818,0.822,0.171,22,0.5,0.906,0.086,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47269398,JAEN,CAJAMARCA,JAEN,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.248,0.63,0.263,154,0.722,0.822,0.167,18,0.4,0.9,0.087,5,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47269398,JAEN,CAJAMARCA,JAEN,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.427,0.941,0.075,179,0.7,0.859,0.133,20,0.0,1.0,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47269398,JAEN,CAJAMARCA,JAEN,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,-0.049,0.487,0.341,204,0.227,0.615,0.167,22,0.0,1.0,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47269398,JAEN,CAJAMARCA,JAEN,mpas15,pp,20260824,20260922,00Z,D1,6h,1.297,2.566,0.238,104,0.818,0.827,0.167,11,0.667,0.951,0.048,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
105136,SAUZAL,CAJAMARCA,JAEN,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.302,0.776,S/D,226,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
105136,SAUZAL,CAJAMARCA,JAEN,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.115,0.329,S/D,173,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105136,SAUZAL,CAJAMARCA,JAEN,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.061,0.261,S/D,200,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105136,SAUZAL,CAJAMARCA,JAEN,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.001,0.003,S/D,226,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105136,SAUZAL,CAJAMARCA,JAEN,mpas15,pp,20260824,20260922,00Z,D1,6h,0.222,0.584,S/D,115,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4725E206,SAN MARCOS,CAJAMARCA,SAN MARCOS,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.55,1.597,0.31,209,0.917,0.876,0.122,12,0.5,0.923,0.071,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4725E206,SAN MARCOS,CAJAMARCA,SAN MARCOS,gfs,pp,20260824,20260922,"00Z,12Z",D1,6h,0.37,0.817,0.353,159,1.0,0.87,0.13,10,0.75,0.857,0.136,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4725E206,SAN MARCOS,CAJAMARCA,SAN MARCOS,eta5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.019,0.245,0.266,185,0.6,0.75,0.214,10,0.0,1.0,0.0,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4725E206,SAN MARCOS,CAJAMARCA,SAN MARCOS,wrf5,pp,20260824,20260922,"00Z,12Z",D1,6h,0.098,0.716,0.39,208,0.667,0.68,0.276,12,0.25,0.857,0.1,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4725E206,SAN MARCOS,CAJAMARCA,SAN MARCOS,mpas15,pp,20260824,20260922,00Z,D1,6h,0.424,1.171,0.223,106,0.667,0.857,0.133,6,0.5,0.944,0.053,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E207A4,TONGOD,CAJAMARCA,SAN MIGUEL,ecmwf,pp,20260824,20260922,"00Z,12Z",D1,6h,0.986,2.767,0.245,224,0.808,0.863,0.133,26,1.0,0.904,0.096,8,0.75,0.8,0.188,4,S/D,S/D,S/D,0
