codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,mae,rmse,spearman,n
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,2.996,5.514,7.058,0.786,478
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,6.499,6.513,7.663,0.904,411
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,4.35,4.93,6.649,0.904,470
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,-0.36,3.993,4.634,0.894,239
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,mpas15,temp,20260823,20260921,00Z,D1,3h,S/D,S/D,S/D,S/D,0
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,ecmwf,temp,20260823,20260921,"00Z,12Z",D1,3h,-4.505,4.737,5.613,0.854,470
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,gfs,temp,20260823,20260921,"00Z,12Z",D1,3h,-1.977,3.691,4.359,0.826,478
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,eta5,temp,20260823,20260921,"00Z,12Z",D1,3h,1.953,2.377,3.061,0.909,411
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,wrf5,temp,20260823,20260921,"00Z,12Z",D1,3h,2.259,3.081,3.984,0.824,470
