codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,rmse,spearman,n,pod_0p1,far_0p1,csi_0p1,eventos_0p1,pod_1,far_1,csi_1,eventos_1,pod_5,far_5,csi_5,eventos_5,pod_25,far_25,csi_25,eventos_25
4727319A,QUIRUVILCA,LA LIBERTAD,SANTIAGO DE CHUCO,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.212,2.523,0.331,210,0.591,0.629,0.295,22,0.0,1.0,0.0,2,0.0,1.0,0.0,2,S/D,S/D,S/D,0
4727319A,QUIRUVILCA,LA LIBERTAD,SANTIAGO DE CHUCO,mpas15,pp,20260825,20260923,00Z,D1,6h,0.376,2.347,0.154,107,0.636,0.774,0.2,11,0.0,1.0,0.0,1,0.0,1.0,0.0,1,S/D,S/D,S/D,0
211408,CONDORCERRO,LA LIBERTAD,VIRU,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211408,CONDORCERRO,LA LIBERTAD,VIRU,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211408,CONDORCERRO,LA LIBERTAD,VIRU,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211408,CONDORCERRO,LA LIBERTAD,VIRU,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
211408,CONDORCERRO,LA LIBERTAD,VIRU,mpas15,pp,20260825,20260923,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E2F720,TINAJONES,LAMBAYEQUE,CHICLAYO,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.025,0.07,S/D,236,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E2F720,TINAJONES,LAMBAYEQUE,CHICLAYO,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.008,0.068,S/D,178,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E2F720,TINAJONES,LAMBAYEQUE,CHICLAYO,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.016,0.066,S/D,203,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E2F720,TINAJONES,LAMBAYEQUE,CHICLAYO,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.001,0.004,S/D,232,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E2F720,TINAJONES,LAMBAYEQUE,CHICLAYO,mpas15,pp,20260825,20260923,00Z,D1,6h,0.004,0.046,S/D,118,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
106140,VISTA FLORIDA,LAMBAYEQUE,CHICLAYO,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.017,0.092,0.048,218,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
106140,VISTA FLORIDA,LAMBAYEQUE,CHICLAYO,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.007,0.074,-0.012,165,0.0,1.0,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
106140,VISTA FLORIDA,LAMBAYEQUE,CHICLAYO,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.002,0.015,-0.056,189,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
106140,VISTA FLORIDA,LAMBAYEQUE,CHICLAYO,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.002,0.014,0.179,214,0.0,1.0,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
106140,VISTA FLORIDA,LAMBAYEQUE,CHICLAYO,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.001,0.01,0.056,109,0.0,S/D,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
106138,PUCHACA,LAMBAYEQUE,FERREÑAFE,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.802,1.627,S/D,214,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
106138,PUCHACA,LAMBAYEQUE,FERREÑAFE,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.08,0.243,S/D,157,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
106138,PUCHACA,LAMBAYEQUE,FERREÑAFE,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.057,0.181,S/D,182,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
106138,PUCHACA,LAMBAYEQUE,FERREÑAFE,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.006,0.04,S/D,210,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
106138,PUCHACA,LAMBAYEQUE,FERREÑAFE,mpas15,pp,20260825,20260923,00Z,D1,6h,0.084,0.313,S/D,107,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726F67E,PASABAR,LAMBAYEQUE,LAMBAYEQUE,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.082,0.204,0.17,202,1.0,0.956,0.044,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726F67E,PASABAR,LAMBAYEQUE,LAMBAYEQUE,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.02,0.067,0.343,149,1.0,0.833,0.167,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726F67E,PASABAR,LAMBAYEQUE,LAMBAYEQUE,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.023,0.105,0.242,175,1.0,0.889,0.111,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726F67E,PASABAR,LAMBAYEQUE,LAMBAYEQUE,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.002,0.017,0.14,199,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726F67E,PASABAR,LAMBAYEQUE,LAMBAYEQUE,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.001,0.01,0.148,101,0.0,S/D,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47201542,TONGORRAPE,LAMBAYEQUE,LAMBAYEQUE,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.077,0.211,0.047,230,0.333,0.957,0.039,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47201542,TONGORRAPE,LAMBAYEQUE,LAMBAYEQUE,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.003,0.062,0.136,173,0.0,1.0,0.0,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47201542,TONGORRAPE,LAMBAYEQUE,LAMBAYEQUE,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.02,0.119,0.21,197,0.4,0.846,0.125,5,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47201542,TONGORRAPE,LAMBAYEQUE,LAMBAYEQUE,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.002,0.048,-0.034,227,0.0,1.0,0.0,5,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47201542,TONGORRAPE,LAMBAYEQUE,LAMBAYEQUE,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.008,0.055,0.034,115,0.0,S/D,0.0,3,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4725F170,HUAROS,LIMA,CANTA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.353,0.896,0.21,218,0.833,0.949,0.051,6,1.0,0.923,0.077,2,0.0,1.0,0.0,2,S/D,S/D,S/D,0
4725F170,HUAROS,LIMA,CANTA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.932,2.026,0.233,162,1.0,0.938,0.062,5,1.0,0.946,0.054,2,0.5,0.909,0.083,2,S/D,S/D,S/D,0
4725F170,HUAROS,LIMA,CANTA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.027,0.531,-0.011,188,0.167,0.923,0.056,6,0.0,1.0,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
4725F170,HUAROS,LIMA,CANTA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.12,0.773,0.14,214,0.6,0.9,0.094,5,0.0,1.0,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
4725F170,HUAROS,LIMA,CANTA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.558,1.918,-0.068,109,0.333,0.964,0.033,3,0.0,1.0,0.0,1,0.0,1.0,0.0,1,S/D,S/D,S/D,0
113249,CAÑETE,LIMA,CAÑETE,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.518,5.741,0.154,234,0.25,0.75,0.143,12,0.0,S/D,0.0,2,0.0,S/D,0.0,2,0.0,S/D,0.0,2
113249,CAÑETE,LIMA,CAÑETE,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.363,4.681,S/D,176,0.0,S/D,0.0,9,0.0,S/D,0.0,1,0.0,S/D,0.0,1,0.0,S/D,0.0,1
113249,CAÑETE,LIMA,CAÑETE,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.313,4.38,0.035,201,0.0,1.0,0.0,10,0.0,S/D,0.0,1,0.0,S/D,0.0,1,0.0,S/D,0.0,1
113249,CAÑETE,LIMA,CAÑETE,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.545,5.791,0.077,230,0.083,0.5,0.077,12,0.0,S/D,0.0,2,0.0,S/D,0.0,2,0.0,S/D,0.0,2
113249,CAÑETE,LIMA,CAÑETE,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.535,5.742,0.14,117,0.0,1.0,0.0,6,0.0,S/D,0.0,1,0.0,S/D,0.0,1,0.0,S/D,0.0,1
212900,LA CAPILLA SENAMHI,LIMA,CAÑETE,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212900,LA CAPILLA SENAMHI,LIMA,CAÑETE,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212900,LA CAPILLA SENAMHI,LIMA,CAÑETE,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212900,LA CAPILLA SENAMHI,LIMA,CAÑETE,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212900,LA CAPILLA SENAMHI,LIMA,CAÑETE,mpas15,pp,20260825,20260923,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472191AC,SOCSI,LIMA,CAÑETE,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472191AC,SOCSI,LIMA,CAÑETE,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472191AC,SOCSI,LIMA,CAÑETE,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472191AC,SOCSI,LIMA,CAÑETE,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472191AC,SOCSI,LIMA,CAÑETE,mpas15,pp,20260825,20260923,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E323B2,CARAC,LIMA,HUARAL,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.116,0.4,0.233,122,1.0,0.917,0.083,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E323B2,CARAC,LIMA,HUARAL,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.724,2.091,0.225,91,1.0,0.938,0.062,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E323B2,CARAC,LIMA,HUARAL,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.012,0.085,0.478,103,1.0,0.75,0.25,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E323B2,CARAC,LIMA,HUARAL,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.11,0.711,0.419,122,1.0,0.667,0.333,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E323B2,CARAC,LIMA,HUARAL,mpas15,pp,20260825,20260923,00Z,D1,6h,0.226,1.038,0.225,61,1.0,0.833,0.167,1,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E2323E,CUCHUANCA,LIMA,HUARAL,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.183,0.494,0.213,232,1.0,0.935,0.065,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E2323E,CUCHUANCA,LIMA,HUARAL,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.516,1.555,0.212,175,1.0,0.944,0.056,4,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E2323E,CUCHUANCA,LIMA,HUARAL,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.005,0.065,0.175,199,0.333,0.8,0.143,3,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E2323E,CUCHUANCA,LIMA,HUARAL,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.074,0.534,0.223,228,0.667,0.778,0.2,3,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E2323E,CUCHUANCA,LIMA,HUARAL,mpas15,pp,20260825,20260923,00Z,D1,6h,0.293,0.988,0.203,116,1.0,0.895,0.105,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E330C4,SANTA CRUZ,LIMA,HUARAL,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.095,0.601,0.093,234,0.5,0.934,0.062,8,0.125,0.923,0.05,8,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E330C4,SANTA CRUZ,LIMA,HUARAL,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.377,1.543,0.114,175,0.571,0.943,0.055,7,0.571,0.81,0.167,7,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E330C4,SANTA CRUZ,LIMA,HUARAL,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.012,0.495,0.002,201,0.2,0.96,0.034,5,0.0,1.0,0.0,5,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E330C4,SANTA CRUZ,LIMA,HUARAL,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.14,1.137,0.121,230,0.5,0.862,0.121,8,0.125,0.909,0.056,8,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E330C4,SANTA CRUZ,LIMA,HUARAL,mpas15,pp,20260825,20260923,00Z,D1,6h,0.537,1.701,0.044,117,0.5,0.946,0.051,4,0.5,0.926,0.069,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E214D2,SANTO DOMINGO,LIMA,HUARAL,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.027,0.189,-0.068,232,0.0,1.0,0.0,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E214D2,SANTO DOMINGO,LIMA,HUARAL,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.03,0.223,-0.118,175,0.0,1.0,0.0,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E214D2,SANTO DOMINGO,LIMA,HUARAL,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.011,0.056,-0.016,199,0.0,S/D,0.0,10,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E214D2,SANTO DOMINGO,LIMA,HUARAL,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.013,0.064,0.07,228,0.0,S/D,0.0,12,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E214D2,SANTO DOMINGO,LIMA,HUARAL,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.013,0.064,0.052,116,0.0,S/D,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E257D8,VICHAYCOCHA,LIMA,HUARAL,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.611,1.277,0.291,232,0.9,0.839,0.158,20,1.0,0.915,0.085,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E257D8,VICHAYCOCHA,LIMA,HUARAL,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,1.315,3.008,0.249,175,0.824,0.835,0.159,17,1.0,0.918,0.082,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E257D8,VICHAYCOCHA,LIMA,HUARAL,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.009,0.233,0.238,199,0.375,0.769,0.167,16,0.0,S/D,0.0,3,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E257D8,VICHAYCOCHA,LIMA,HUARAL,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.281,1.231,0.24,228,0.45,0.795,0.164,20,0.5,0.875,0.111,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E257D8,VICHAYCOCHA,LIMA,HUARAL,mpas15,pp,20260825,20260923,00Z,D1,6h,0.665,1.897,0.233,116,0.7,0.811,0.175,10,1.0,0.926,0.074,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472D73C2,CASAPALCA,LIMA,HUAROCHIRI,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.334,0.973,0.465,232,0.947,0.684,0.31,38,0.833,0.625,0.349,18,0.0,1.0,0.0,2,S/D,S/D,S/D,0
472D73C2,CASAPALCA,LIMA,HUAROCHIRI,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.56,1.475,0.441,174,0.931,0.713,0.281,29,0.8,0.733,0.25,15,0.0,1.0,0.0,2,S/D,S/D,S/D,0
472D73C2,CASAPALCA,LIMA,HUAROCHIRI,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.228,0.957,0.448,199,0.576,0.568,0.328,33,0.0,S/D,0.0,17,0.0,S/D,0.0,2,S/D,S/D,S/D,0
472D73C2,CASAPALCA,LIMA,HUAROCHIRI,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.659,2.845,0.544,229,0.917,0.535,0.446,36,0.765,0.649,0.317,17,0.0,1.0,0.0,2,S/D,1.0,0.0,0
472D73C2,CASAPALCA,LIMA,HUAROCHIRI,mpas15,pp,20260825,20260923,00Z,D1,6h,0.852,2.537,0.469,116,0.947,0.591,0.4,19,0.778,0.781,0.206,9,0.0,1.0,0.0,1,S/D,S/D,S/D,0
472CE45A,MATUCANA,LIMA,HUAROCHIRI,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.768,1.608,0.248,230,1.0,0.933,0.067,8,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472CE45A,MATUCANA,LIMA,HUAROCHIRI,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.343,0.785,0.283,172,1.0,0.901,0.099,7,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472CE45A,MATUCANA,LIMA,HUAROCHIRI,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.05,0.324,0.06,197,0.143,0.95,0.038,7,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472CE45A,MATUCANA,LIMA,HUAROCHIRI,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.124,0.739,0.349,227,0.625,0.773,0.2,8,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472CE45A,MATUCANA,LIMA,HUAROCHIRI,mpas15,pp,20260825,20260923,00Z,D1,6h,0.902,2.404,0.253,115,1.0,0.902,0.098,4,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
212700,PUENTE ANTAPUCRO,LIMA,HUAROCHIRI,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212700,PUENTE ANTAPUCRO,LIMA,HUAROCHIRI,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212700,PUENTE ANTAPUCRO,LIMA,HUAROCHIRI,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212700,PUENTE ANTAPUCRO,LIMA,HUAROCHIRI,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212700,PUENTE ANTAPUCRO,LIMA,HUAROCHIRI,mpas15,pp,20260825,20260923,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212605,SAN MATEO ,LIMA,HUAROCHIRI,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212605,SAN MATEO ,LIMA,HUAROCHIRI,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212605,SAN MATEO ,LIMA,HUAROCHIRI,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212605,SAN MATEO ,LIMA,HUAROCHIRI,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
212605,SAN MATEO ,LIMA,HUAROCHIRI,mpas15,pp,20260825,20260923,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472EC742,SAN MATEO DE OTAO,LIMA,HUAROCHIRI,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.793,1.635,S/D,234,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472EC742,SAN MATEO DE OTAO,LIMA,HUAROCHIRI,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.37,0.824,S/D,176,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472EC742,SAN MATEO DE OTAO,LIMA,HUAROCHIRI,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.002,0.014,S/D,201,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472EC742,SAN MATEO DE OTAO,LIMA,HUAROCHIRI,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.005,0.05,S/D,231,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472EC742,SAN MATEO DE OTAO,LIMA,HUAROCHIRI,mpas15,pp,20260825,20260923,00Z,D1,6h,0.026,0.196,S/D,117,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472E24B0,SANTA EULALIA,LIMA,HUAROCHIRI,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.004,0.012,S/D,148,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472E24B0,SANTA EULALIA,LIMA,HUAROCHIRI,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.001,0.009,S/D,104,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472E24B0,SANTA EULALIA,LIMA,HUAROCHIRI,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.002,S/D,127,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472E24B0,SANTA EULALIA,LIMA,HUAROCHIRI,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,145,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472E24B0,SANTA EULALIA,LIMA,HUAROCHIRI,mpas15,pp,20260825,20260923,00Z,D1,6h,0.034,0.24,S/D,74,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
