codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,mae,rmse,spearman,n
214400,HUATIAPA,AREQUIPA,CASTILLA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,mpas15,temp,20260824,20260922,00Z,D1,3h,S/D,S/D,S/D,S/D,0
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-8.167,8.193,8.931,0.794,472
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-5.415,5.562,6.605,0.838,480
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.481,2.87,3.418,0.891,416
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.103,2.59,3.073,0.865,472
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,mpas15,temp,20260824,20260922,00Z,D1,3h,-8.013,8.013,8.472,0.899,240
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.322,2.523,3.068,0.912,471
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,1.069,3.106,4.047,0.843,478
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,2.93,3.347,4.331,0.858,414
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,1.027,3.013,3.962,0.83,470
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,mpas15,temp,20260824,20260922,00Z,D1,3h,-2.003,3.374,3.926,0.861,239
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.875,2.196,2.469,0.883,470
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.856,2.388,2.802,0.863,478
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,1.115,1.395,1.759,0.906,415
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.225,1.712,2.14,0.834,470
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,mpas15,temp,20260824,20260922,00Z,D1,3h,-1.999,2.691,3.0,0.864,239
47E3834A,IMATA,AREQUIPA,CAYLLOMA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,1.053,2.069,3.005,0.895,470
47E3834A,IMATA,AREQUIPA,CAYLLOMA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,2.645,3.294,4.495,0.885,478
47E3834A,IMATA,AREQUIPA,CAYLLOMA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,5.085,5.09,5.975,0.857,415
47E3834A,IMATA,AREQUIPA,CAYLLOMA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,2.649,3.233,4.321,0.905,470
47E3834A,IMATA,AREQUIPA,CAYLLOMA,mpas15,temp,20260824,20260922,00Z,D1,3h,-0.048,2.194,2.87,0.901,239
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,1.012,1.819,2.247,0.931,470
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,1.149,2.12,2.57,0.916,478
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,3.326,3.365,3.759,0.936,414
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,1.474,2.723,3.329,0.839,470
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,mpas15,temp,20260824,20260922,00Z,D1,3h,-1.405,2.465,3.054,0.853,239
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,2.5,2.737,3.725,0.94,462
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,3.645,3.905,5.396,0.876,470
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,4.47,4.511,5.398,0.883,408
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,2.868,3.441,4.971,0.839,462
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,mpas15,temp,20260824,20260922,00Z,D1,3h,-0.45,2.196,2.648,0.928,235
47265686,SIBAYO,AREQUIPA,CAYLLOMA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
47265686,SIBAYO,AREQUIPA,CAYLLOMA,mpas15,temp,20260824,20260922,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472ED434,SUMBAY,AREQUIPA,CAYLLOMA,mpas15,temp,20260824,20260922,00Z,D1,3h,S/D,S/D,S/D,S/D,0
115150,COROPUNA,AREQUIPA,CONDESUYOS,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,5.902,5.902,6.286,0.856,467
115150,COROPUNA,AREQUIPA,CONDESUYOS,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,9.062,9.062,9.195,0.831,472
115150,COROPUNA,AREQUIPA,CONDESUYOS,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,3.198,3.198,3.355,0.918,408
115150,COROPUNA,AREQUIPA,CONDESUYOS,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,2.123,2.146,2.444,0.884,464
115150,COROPUNA,AREQUIPA,CONDESUYOS,mpas15,temp,20260824,20260922,00Z,D1,3h,7.801,7.801,8.162,0.764,236
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-3.411,3.808,4.579,0.796,470
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.223,2.205,2.764,0.88,478
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,1.54,2.329,2.969,0.865,414
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.937,2.317,2.889,0.844,470
114119,VISCA VISCA,AREQUIPA,CONDESUYOS,mpas15,temp,20260824,20260922,00Z,D1,3h,-3.501,3.736,4.298,0.852,239
47280292,COTAHUASI,AREQUIPA,LA UNION,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-5.805,5.807,6.047,0.908,436
47280292,COTAHUASI,AREQUIPA,LA UNION,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-6.126,6.126,6.461,0.873,442
47280292,COTAHUASI,AREQUIPA,LA UNION,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.613,2.355,2.9,0.885,382
47280292,COTAHUASI,AREQUIPA,LA UNION,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.659,2.122,2.622,0.834,434
47280292,COTAHUASI,AREQUIPA,LA UNION,mpas15,temp,20260824,20260922,00Z,D1,3h,-11.451,11.451,11.587,0.886,221
115151,CUYAU,AREQUIPA,LA UNION,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
115151,CUYAU,AREQUIPA,LA UNION,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
115151,CUYAU,AREQUIPA,LA UNION,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
115151,CUYAU,AREQUIPA,LA UNION,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
115151,CUYAU,AREQUIPA,LA UNION,mpas15,temp,20260824,20260922,00Z,D1,3h,S/D,S/D,S/D,S/D,0
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.938,3.12,3.749,0.909,470
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.37,3.157,3.905,0.857,478
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.83,1.952,2.529,0.885,414
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.678,2.348,3.01,0.856,470
4729D600,PAMPA CANGALLO,AYACUCHO,CANGALLO,mpas15,temp,20260824,20260922,00Z,D1,3h,-4.003,4.126,4.779,0.906,239
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.715,1.654,2.032,0.933,468
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.656,2.299,2.831,0.881,476
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.611,1.613,2.214,0.897,412
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.479,2.115,2.691,0.854,468
113248,SANTA CRUZ DE HOSPICIO,AYACUCHO,CANGALLO,mpas15,temp,20260824,20260922,00Z,D1,3h,-3.606,3.923,4.328,0.905,238
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
250900,PUENTE PAMPAS GORE APU,AYACUCHO,HUAMANGA,mpas15,temp,20260824,20260922,00Z,D1,3h,S/D,S/D,S/D,S/D,0
114122,CCONTACC,AYACUCHO,LUCANAS,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.824,2.923,3.339,0.92,470
114122,CCONTACC,AYACUCHO,LUCANAS,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.519,2.689,3.305,0.883,478
114122,CCONTACC,AYACUCHO,LUCANAS,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.559,1.856,2.392,0.907,414
114122,CCONTACC,AYACUCHO,LUCANAS,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.757,1.923,2.272,0.863,470
114122,CCONTACC,AYACUCHO,LUCANAS,mpas15,temp,20260824,20260922,00Z,D1,3h,-3.269,3.301,3.576,0.923,239
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,4.911,4.911,5.075,0.849,464
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,3.953,3.955,4.268,0.798,472
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.312,1.548,1.902,0.827,409
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.108,1.469,1.826,0.847,464
47290068,HUAC-HUAS,AYACUCHO,LUCANAS,mpas15,temp,20260824,20260922,00Z,D1,3h,-1.737,1.923,2.297,0.82,236
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,2.92,3.705,5.001,0.863,470
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,5.169,5.349,7.152,0.832,478
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,2.013,2.884,4.027,0.885,415
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,1.798,3.535,4.688,0.824,470
114127,PAMPA GALERAS,AYACUCHO,LUCANAS,mpas15,temp,20260824,20260922,00Z,D1,3h,0.954,2.585,3.346,0.933,239
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.314,3.398,3.87,0.892,390
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.445,3.178,3.609,0.878,394
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.657,2.182,2.766,0.901,339
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.152,2.701,3.236,0.879,388
114121,HURAY HUMA,AYACUCHO,PARINACOCHAS,mpas15,temp,20260824,20260922,00Z,D1,3h,-1.969,3.005,3.413,0.924,197
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-3.567,3.569,3.944,0.924,472
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-4.253,4.284,4.852,0.871,480
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,1.115,1.789,2.221,0.937,416
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,3.294,3.311,3.678,0.92,472
115155,PAUZA,AYACUCHO,PAUCAR DEL SARA SARA,mpas15,temp,20260824,20260922,00Z,D1,3h,-7.886,7.886,8.073,0.9,240
4725B27A,PAUCARAY,AYACUCHO,SUCRE,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4725B27A,PAUCARAY,AYACUCHO,SUCRE,mpas15,temp,20260824,20260922,00Z,D1,3h,S/D,S/D,S/D,S/D,0
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-3.646,3.698,4.186,0.905,470
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.768,2.259,2.77,0.891,478
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-4.373,4.413,4.862,0.888,414
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.063,2.478,2.944,0.911,470
4729F0EC,CAJABAMBA,CAJAMARCA,CAJABAMBA,mpas15,temp,20260824,20260922,00Z,D1,3h,-4.878,4.898,5.281,0.933,239
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472A32FC,CRISNEJAS,CAJAMARCA,CAJABAMBA,mpas15,temp,20260824,20260922,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.633,2.225,2.828,0.91,461
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.1,2.021,2.534,0.896,468
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.987,1.766,2.235,0.891,406
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.996,1.904,2.362,0.903,460
472645F0,UNC CAJAMARCA,CAJAMARCA,CAJAMARCA,mpas15,temp,20260824,20260922,00Z,D1,3h,-3.361,3.499,4.001,0.886,234
472501F4,BALSAS,CAJAMARCA,CELENDIN,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-10.065,10.065,10.433,0.843,470
472501F4,BALSAS,CAJAMARCA,CELENDIN,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-11.968,11.968,12.287,0.82,478
472501F4,BALSAS,CAJAMARCA,CELENDIN,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-6.163,6.194,6.793,0.833,414
472501F4,BALSAS,CAJAMARCA,CELENDIN,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-3.139,3.436,4.036,0.849,470
472501F4,BALSAS,CAJAMARCA,CELENDIN,mpas15,temp,20260824,20260922,00Z,D1,3h,-15.158,15.158,15.359,0.796,239
4726631C,CELENDIN,CAJAMARCA,CELENDIN,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.625,1.91,2.332,0.873,463
4726631C,CELENDIN,CAJAMARCA,CELENDIN,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.921,1.742,2.254,0.892,470
4726631C,CELENDIN,CAJAMARCA,CELENDIN,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.417,1.765,2.169,0.864,406
4726631C,CELENDIN,CAJAMARCA,CELENDIN,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.122,1.718,2.136,0.865,462
4726631C,CELENDIN,CAJAMARCA,CELENDIN,mpas15,temp,20260824,20260922,00Z,D1,3h,0.162,1.667,2.126,0.879,235
4726C3E4,CHOTA,CAJAMARCA,CHOTA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.428,2.836,3.362,0.892,417
4726C3E4,CHOTA,CAJAMARCA,CHOTA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.888,3.105,3.659,0.876,424
4726C3E4,CHOTA,CAJAMARCA,CHOTA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.981,3.117,3.566,0.905,368
4726C3E4,CHOTA,CAJAMARCA,CHOTA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.264,1.694,2.061,0.901,418
4726C3E4,CHOTA,CAJAMARCA,CHOTA,mpas15,temp,20260824,20260922,00Z,D1,3h,-5.049,5.156,5.709,0.86,212
47E94706,HUAMBOS,CAJAMARCA,CHOTA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,1.086,1.734,2.332,0.846,470
47E94706,HUAMBOS,CAJAMARCA,CHOTA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,1.874,2.732,3.708,0.799,478
47E94706,HUAMBOS,CAJAMARCA,CHOTA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,1.929,2.814,3.59,0.81,415
47E94706,HUAMBOS,CAJAMARCA,CHOTA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.699,1.73,2.2,0.832,470
47E94706,HUAMBOS,CAJAMARCA,CHOTA,mpas15,temp,20260824,20260922,00Z,D1,3h,-0.709,1.66,2.029,0.772,239
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-4.674,4.694,5.176,0.739,469
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-3.443,3.852,4.457,0.59,476
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.04,1.814,2.162,0.85,412
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.979,2.444,2.818,0.887,468
47E1D6C2,PUENTE SAN CARLOS,CAJAMARCA,CHOTA,mpas15,temp,20260824,20260922,00Z,D1,3h,-2.573,2.761,3.081,0.863,238
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-3.72,3.787,4.347,0.918,468
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-4.228,4.262,4.773,0.887,474
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.621,1.943,2.335,0.924,410
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-2.322,2.631,3.136,0.881,466
47E1F02E,TUNEL CHOTANO,CAJAMARCA,CHOTA,mpas15,temp,20260824,20260922,00Z,D1,3h,-5.468,5.489,6.16,0.903,237
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,7.347,7.347,7.769,0.745,472
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,9.102,9.102,9.429,0.716,480
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.322,1.332,1.663,0.845,416
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.234,1.963,2.415,0.735,472
472C92CA,CASCABAMBA,CAJAMARCA,CONTUMAZA,mpas15,temp,20260824,20260922,00Z,D1,3h,6.699,6.706,7.028,0.781,240
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,3.644,3.65,3.894,0.798,470
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,4.209,4.209,4.449,0.804,478
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,0.776,1.353,1.69,0.846,414
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,1.887,2.147,2.543,0.704,470
472C81BC,GUZMANGO,CAJAMARCA,CONTUMAZA,mpas15,temp,20260824,20260922,00Z,D1,3h,1.886,2.036,2.441,0.837,239
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,-7.765,7.765,8.015,0.888,470
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,-7.401,7.401,7.693,0.836,478
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,-0.978,1.592,1.967,0.915,414
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,-1.905,2.159,2.631,0.902,470
4727470A,PUENTE CHILETE,CAJAMARCA,CONTUMAZA,mpas15,temp,20260824,20260922,00Z,D1,3h,-10.002,10.002,10.292,0.796,239
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,eta5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,wrf5,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
4726E508,YONAN GORE,CAJAMARCA,CONTUMAZA,mpas15,temp,20260824,20260922,00Z,D1,3h,S/D,S/D,S/D,S/D,0
472B3006,CUMBA,CAJAMARCA,CUTERVO,ecmwf,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
472B3006,CUMBA,CAJAMARCA,CUTERVO,gfs,temp,20260824,20260922,"00Z,12Z",D1,3h,S/D,S/D,S/D,S/D,0
