codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,rmse,spearman,n,pod_0p1,far_0p1,csi_0p1,eventos_0p1,pod_1,far_1,csi_1,eventos_1,pod_5,far_5,csi_5,eventos_5,pod_25,far_25,csi_25,eventos_25
4727F484,CHUGUR,CAJAMARCA,HUALGAYOC,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,1.484,2.918,S/D,226,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4727F484,CHUGUR,CAJAMARCA,HUALGAYOC,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.934,2.092,S/D,226,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4727F484,CHUGUR,CAJAMARCA,HUALGAYOC,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.596,1.67,S/D,191,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4727F484,CHUGUR,CAJAMARCA,HUALGAYOC,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.662,2.47,S/D,222,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0
4727F484,CHUGUR,CAJAMARCA,HUALGAYOC,mpas15,pp,20260827,20260925,00Z,D1,6h,1.575,4.172,S/D,113,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,1.0,0.0,0
472A571A,HUALLAPE,CAJAMARCA,JAEN,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.3,1.667,0.251,230,0.861,0.799,0.195,36,0.25,0.917,0.067,12,0.0,1.0,0.0,6,S/D,S/D,S/D,0
472A571A,HUALLAPE,CAJAMARCA,JAEN,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.029,1.228,0.29,230,0.639,0.739,0.228,36,0.333,0.75,0.167,12,0.0,S/D,0.0,6,S/D,S/D,S/D,0
472A571A,HUALLAPE,CAJAMARCA,JAEN,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,1.059,2.413,0.154,193,0.607,0.832,0.152,28,0.8,0.875,0.121,10,0.25,0.909,0.071,4,S/D,S/D,S/D,0
472A571A,HUALLAPE,CAJAMARCA,JAEN,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.262,1.327,0.25,226,0.083,0.7,0.07,36,0.0,S/D,0.0,12,0.0,S/D,0.0,6,S/D,S/D,S/D,0
472A571A,HUALLAPE,CAJAMARCA,JAEN,mpas15,pp,20260827,20260925,00Z,D1,6h,0.383,2.468,0.155,115,0.5,0.757,0.196,18,0.5,0.87,0.115,6,0.0,1.0,0.0,3,S/D,S/D,S/D,0
47269398,JAEN,CAJAMARCA,JAEN,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.378,1.041,0.274,208,0.778,0.859,0.136,18,0.5,0.879,0.108,8,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47269398,JAEN,CAJAMARCA,JAEN,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.331,0.882,0.295,208,0.889,0.843,0.154,18,0.375,0.906,0.081,8,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47269398,JAEN,CAJAMARCA,JAEN,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,2.111,3.496,0.122,173,0.824,0.88,0.117,17,0.571,0.955,0.043,7,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47269398,JAEN,CAJAMARCA,JAEN,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.056,0.521,0.173,204,0.167,0.786,0.103,18,0.0,1.0,0.0,8,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47269398,JAEN,CAJAMARCA,JAEN,mpas15,pp,20260827,20260925,00Z,D1,6h,1.319,2.657,0.174,104,0.778,0.863,0.132,9,0.75,0.925,0.073,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
105136,SAUZAL,CAJAMARCA,JAEN,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.48,1.397,0.161,232,1.0,0.973,0.027,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
105136,SAUZAL,CAJAMARCA,JAEN,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.217,0.629,0.182,232,1.0,0.968,0.032,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105136,SAUZAL,CAJAMARCA,JAEN,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.243,1.021,0.175,196,1.0,0.967,0.033,1,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
105136,SAUZAL,CAJAMARCA,JAEN,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.016,0.261,0.133,228,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
105136,SAUZAL,CAJAMARCA,JAEN,mpas15,pp,20260827,20260925,00Z,D1,6h,0.389,0.997,0.175,116,1.0,0.962,0.038,1,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4725E206,SAN MARCOS,CAJAMARCA,SAN MARCOS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.592,1.639,0.298,214,1.0,0.915,0.085,8,1.0,0.926,0.074,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4725E206,SAN MARCOS,CAJAMARCA,SAN MARCOS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.471,1.068,0.256,214,1.0,0.924,0.076,8,0.5,0.968,0.031,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4725E206,SAN MARCOS,CAJAMARCA,SAN MARCOS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.167,0.662,0.273,181,0.667,0.871,0.121,6,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4725E206,SAN MARCOS,CAJAMARCA,SAN MARCOS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.245,1.4,0.4,210,1.0,0.692,0.308,8,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4725E206,SAN MARCOS,CAJAMARCA,SAN MARCOS,mpas15,pp,20260827,20260925,00Z,D1,6h,0.78,2.756,0.324,107,1.0,0.875,0.125,4,1.0,0.95,0.05,1,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E207A4,TONGOD,CAJAMARCA,SAN MIGUEL,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.883,2.811,0.248,226,0.711,0.82,0.168,38,0.857,0.848,0.148,14,0.875,0.65,0.333,8,S/D,S/D,S/D,0
47E207A4,TONGOD,CAJAMARCA,SAN MIGUEL,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.382,2.449,0.343,226,0.895,0.736,0.256,38,0.714,0.804,0.182,14,0.625,0.545,0.357,8,S/D,S/D,S/D,0
47E207A4,TONGOD,CAJAMARCA,SAN MIGUEL,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.145,2.031,0.322,190,0.533,0.644,0.271,30,0.333,0.75,0.167,9,0.0,S/D,0.0,4,S/D,S/D,S/D,0
47E207A4,TONGOD,CAJAMARCA,SAN MIGUEL,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.142,2.091,0.381,222,0.526,0.5,0.345,38,0.643,0.471,0.409,14,0.5,0.5,0.333,8,S/D,S/D,S/D,0
47E207A4,TONGOD,CAJAMARCA,SAN MIGUEL,mpas15,pp,20260827,20260925,00Z,D1,6h,0.924,2.669,0.255,113,0.579,0.718,0.234,19,0.857,0.824,0.171,7,1.0,0.733,0.267,4,S/D,S/D,S/D,0
47E1C5B4,CAÑAD,CAJAMARCA,SANTA CRUZ,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,1.05,2.28,0.217,230,1.0,0.97,0.03,4,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E1C5B4,CAÑAD,CAJAMARCA,SANTA CRUZ,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.644,1.258,0.22,230,1.0,0.97,0.03,4,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E1C5B4,CAÑAD,CAJAMARCA,SANTA CRUZ,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.74,1.997,0.177,194,1.0,0.969,0.031,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E1C5B4,CAÑAD,CAJAMARCA,SANTA CRUZ,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.048,0.321,0.369,226,1.0,0.5,0.5,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E1C5B4,CAÑAD,CAJAMARCA,SANTA CRUZ,mpas15,pp,20260827,20260925,00Z,D1,6h,0.766,1.698,0.236,115,1.0,0.949,0.051,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E3055E,CHANCAY BAÑOS,CAJAMARCA,SANTA CRUZ,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.964,2.17,0.075,238,0.75,0.949,0.05,12,1.0,0.897,0.103,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E3055E,CHANCAY BAÑOS,CAJAMARCA,SANTA CRUZ,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.598,1.138,0.186,238,0.833,0.945,0.055,12,1.0,0.846,0.154,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E3055E,CHANCAY BAÑOS,CAJAMARCA,SANTA CRUZ,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.488,1.506,0.188,201,0.625,0.912,0.083,8,0.75,0.893,0.103,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E3055E,CHANCAY BAÑOS,CAJAMARCA,SANTA CRUZ,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.104,0.944,0.281,234,0.5,0.7,0.231,12,0.5,0.571,0.3,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E3055E,CHANCAY BAÑOS,CAJAMARCA,SANTA CRUZ,mpas15,pp,20260827,20260925,00Z,D1,6h,0.978,2.195,0.096,119,0.5,0.929,0.067,6,1.0,0.909,0.091,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E1E358,PUENTE AMBAN,CAJAMARCA,SANTA CRUZ,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.738,1.676,0.114,232,0.6,0.954,0.044,10,1.0,0.915,0.085,4,1.0,0.778,0.222,2,S/D,S/D,S/D,0
47E1E358,PUENTE AMBAN,CAJAMARCA,SANTA CRUZ,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.162,0.667,0.269,232,0.8,0.873,0.123,10,1.0,0.6,0.4,4,0.0,1.0,0.0,2,S/D,S/D,S/D,0
47E1E358,PUENTE AMBAN,CAJAMARCA,SANTA CRUZ,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.854,2.26,0.141,195,0.667,0.942,0.056,6,1.0,0.95,0.05,2,0.0,1.0,0.0,1,S/D,S/D,S/D,0
47E1E358,PUENTE AMBAN,CAJAMARCA,SANTA CRUZ,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.005,0.323,0.267,228,0.4,0.692,0.211,10,1.0,0.429,0.571,4,0.0,S/D,0.0,2,S/D,S/D,S/D,0
47E1E358,PUENTE AMBAN,CAJAMARCA,SANTA CRUZ,mpas15,pp,20260827,20260925,00Z,D1,6h,0.933,2.174,0.11,116,0.6,0.925,0.071,5,1.0,0.938,0.062,2,1.0,0.875,0.125,1,S/D,S/D,S/D,0
114132,POMACANCHI,CUSCO,ACOMAYO,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.316,0.754,0.356,234,0.9,0.793,0.202,20,0.333,0.943,0.051,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114132,POMACANCHI,CUSCO,ACOMAYO,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.26,0.974,0.274,234,0.7,0.825,0.163,20,0.667,0.8,0.182,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114132,POMACANCHI,CUSCO,ACOMAYO,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.271,0.88,0.358,197,0.65,0.783,0.194,20,0.833,0.783,0.208,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114132,POMACANCHI,CUSCO,ACOMAYO,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.084,0.567,0.41,230,0.55,0.633,0.282,20,0.167,0.889,0.071,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114132,POMACANCHI,CUSCO,ACOMAYO,mpas15,pp,20260827,20260925,00Z,D1,6h,0.48,0.974,0.301,117,0.8,0.822,0.17,10,0.667,0.931,0.067,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0
113252,ANCACHURO,CUSCO,ANTA,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.427,1.253,0.304,230,0.833,0.8,0.192,24,0.75,0.86,0.133,8,0.0,1.0,0.0,2,S/D,S/D,S/D,0
113252,ANCACHURO,CUSCO,ANTA,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.244,1.198,0.297,230,0.708,0.798,0.187,24,0.5,0.826,0.148,8,0.0,1.0,0.0,2,S/D,S/D,S/D,0
113252,ANCACHURO,CUSCO,ANTA,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.447,1.592,0.344,194,0.667,0.731,0.237,21,0.714,0.833,0.156,7,0.0,1.0,0.0,1,S/D,S/D,S/D,0
113252,ANCACHURO,CUSCO,ANTA,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,-0.002,0.919,0.304,226,0.458,0.725,0.208,24,0.125,0.833,0.077,8,0.0,1.0,0.0,2,S/D,S/D,S/D,0
113252,ANCACHURO,CUSCO,ANTA,mpas15,pp,20260827,20260925,00Z,D1,6h,0.481,1.313,0.171,115,0.667,0.81,0.174,12,0.5,0.938,0.059,4,0.0,S/D,0.0,1,S/D,S/D,S/D,0
47294362,SORAYPAMPA,CUSCO,ANTA,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47294362,SORAYPAMPA,CUSCO,ANTA,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47294362,SORAYPAMPA,CUSCO,ANTA,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47294362,SORAYPAMPA,CUSCO,ANTA,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47294362,SORAYPAMPA,CUSCO,ANTA,mpas15,pp,20260827,20260925,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472976F8,CALCA,CUSCO,CALCA,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.595,1.231,0.274,220,0.9,0.822,0.175,20,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472976F8,CALCA,CUSCO,CALCA,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.467,1.045,0.317,220,0.9,0.852,0.145,20,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472976F8,CALCA,CUSCO,CALCA,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.059,0.65,0.242,187,0.389,0.667,0.219,18,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472976F8,CALCA,CUSCO,CALCA,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.046,0.502,0.307,217,0.35,0.767,0.163,20,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472976F8,CALCA,CUSCO,CALCA,mpas15,pp,20260827,20260925,00Z,D1,6h,0.471,0.951,0.271,110,0.8,0.8,0.19,10,1.0,0.968,0.032,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A6280,NUEVO PISAC,CUSCO,CALCA,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A6280,NUEVO PISAC,CUSCO,CALCA,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A6280,NUEVO PISAC,CUSCO,CALCA,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A6280,NUEVO PISAC,CUSCO,CALCA,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472A6280,NUEVO PISAC,CUSCO,CALCA,mpas15,pp,20260827,20260925,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
114126,PAYAPUNKU,CUSCO,CANAS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.358,1.005,0.463,230,0.962,0.716,0.281,26,0.7,0.788,0.194,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114126,PAYAPUNKU,CUSCO,CANAS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.199,0.908,0.283,230,0.654,0.79,0.189,26,0.0,1.0,0.0,10,S/D,S/D,S/D,0,S/D,S/D,S/D,0
114126,PAYAPUNKU,CUSCO,CANAS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.223,1.035,0.298,193,0.654,0.717,0.246,26,0.4,0.846,0.125,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114126,PAYAPUNKU,CUSCO,CANAS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.138,1.213,0.308,227,0.417,0.75,0.185,24,0.0,1.0,0.0,9,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114126,PAYAPUNKU,CUSCO,CANAS,mpas15,pp,20260827,20260925,00Z,D1,6h,0.342,1.021,0.401,115,0.846,0.686,0.297,13,0.6,0.864,0.125,5,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114125,SAUSAYA,CUSCO,CANAS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.463,1.057,0.371,218,0.938,0.83,0.169,16,0.75,0.914,0.083,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114125,SAUSAYA,CUSCO,CANAS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.312,0.9,0.237,218,0.75,0.846,0.146,16,0.5,0.917,0.077,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0
114125,SAUSAYA,CUSCO,CANAS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,1.016,2.328,0.282,185,0.875,0.821,0.175,16,0.5,0.96,0.038,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114125,SAUSAYA,CUSCO,CANAS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.274,1.326,0.235,214,0.438,0.806,0.156,16,0.25,0.938,0.053,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114125,SAUSAYA,CUSCO,CANAS,mpas15,pp,20260827,20260925,00Z,D1,6h,0.411,0.89,0.233,109,0.75,0.833,0.158,8,0.5,0.958,0.04,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
472E025C,QUISOQUEPINA,CUSCO,CANCHIS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472E025C,QUISOQUEPINA,CUSCO,CANCHIS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472E025C,QUISOQUEPINA,CUSCO,CANCHIS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472E025C,QUISOQUEPINA,CUSCO,CANCHIS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472E025C,QUISOQUEPINA,CUSCO,CANCHIS,mpas15,pp,20260827,20260925,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
114118,SALCCA,CUSCO,CANCHIS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.249,0.982,0.353,234,0.889,0.818,0.178,18,0.6,0.769,0.2,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114118,SALCCA,CUSCO,CANCHIS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.129,0.837,0.315,234,0.778,0.803,0.187,18,0.3,0.833,0.12,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114118,SALCCA,CUSCO,CANCHIS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.465,1.375,0.364,197,0.833,0.792,0.2,18,0.9,0.775,0.22,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114118,SALCCA,CUSCO,CANCHIS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.095,0.85,0.356,230,0.722,0.698,0.271,18,0.3,0.75,0.158,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114118,SALCCA,CUSCO,CANCHIS,mpas15,pp,20260827,20260925,00Z,D1,6h,0.396,1.149,0.294,117,0.889,0.795,0.2,9,1.0,0.828,0.172,5,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E8B578,SIBINACOCHA,CUSCO,CANCHIS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.087,0.632,0.523,232,0.87,0.56,0.412,46,0.312,0.667,0.192,16,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E8B578,SIBINACOCHA,CUSCO,CANCHIS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.469,1.279,0.445,232,0.783,0.644,0.324,46,0.625,0.778,0.196,16,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E8B578,SIBINACOCHA,CUSCO,CANCHIS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.089,0.874,0.32,195,0.356,0.568,0.242,45,0.375,0.667,0.214,16,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E8B578,SIBINACOCHA,CUSCO,CANCHIS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.05,0.817,0.364,229,0.409,0.561,0.269,44,0.25,0.733,0.148,16,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E8B578,SIBINACOCHA,CUSCO,CANCHIS,mpas15,pp,20260827,20260925,00Z,D1,6h,0.443,0.967,0.538,116,0.913,0.523,0.457,23,0.75,0.818,0.171,8,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4726158C,SICUANI,CUSCO,CANCHIS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.316,1.012,0.201,212,0.75,0.926,0.072,8,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726158C,SICUANI,CUSCO,CANCHIS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.219,0.692,0.294,212,1.0,0.871,0.129,8,1.0,0.867,0.133,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726158C,SICUANI,CUSCO,CANCHIS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.694,1.506,0.272,178,0.875,0.897,0.101,8,1.0,0.949,0.051,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726158C,SICUANI,CUSCO,CANCHIS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.18,1.037,0.343,208,0.75,0.76,0.222,8,1.0,0.667,0.333,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4726158C,SICUANI,CUSCO,CANCHIS,mpas15,pp,20260827,20260925,00Z,D1,6h,0.43,0.901,0.172,106,0.75,0.914,0.083,4,1.0,0.96,0.04,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
114123,MARCA CUNKA,CUSCO,CHUMBIVILCAS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.249,0.845,0.443,230,0.867,0.705,0.283,30,0.45,0.64,0.25,20,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114123,MARCA CUNKA,CUSCO,CHUMBIVILCAS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.267,0.92,0.317,230,0.9,0.791,0.205,30,0.4,0.784,0.163,20,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114123,MARCA CUNKA,CUSCO,CHUMBIVILCAS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.595,1.481,0.452,193,0.852,0.693,0.291,27,0.778,0.708,0.269,18,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114123,MARCA CUNKA,CUSCO,CHUMBIVILCAS,wrf5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.184,1.66,0.42,227,0.607,0.679,0.266,28,0.222,0.789,0.121,18,S/D,1.0,0.0,0,S/D,S/D,S/D,0
114123,MARCA CUNKA,CUSCO,CHUMBIVILCAS,mpas15,pp,20260827,20260925,00Z,D1,6h,0.508,1.227,0.373,115,0.8,0.707,0.273,15,0.8,0.75,0.235,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4729A090,SANTO TOMAS,CUSCO,CHUMBIVILCAS,ecmwf,pp,20260827,20260925,"00Z,12Z",D1,6h,0.146,0.571,0.471,198,0.929,0.653,0.338,28,0.571,0.529,0.348,14,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4729A090,SANTO TOMAS,CUSCO,CHUMBIVILCAS,gfs,pp,20260827,20260925,"00Z,12Z",D1,6h,0.23,0.79,0.303,198,0.893,0.779,0.216,28,0.286,0.879,0.093,14,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4729A090,SANTO TOMAS,CUSCO,CHUMBIVILCAS,eta5,pp,20260827,20260925,"00Z,12Z",D1,6h,0.515,1.246,0.424,168,0.8,0.672,0.303,25,0.75,0.769,0.214,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
